كد درس,نام درس,نوع درس,تعداد واحد نظري,تعداد واحد عملي,كد ارائه كلاس درس,نام كلاس درس,زمانبندي تشكيل كلاس,استاد,ساير اساتيد,حداكثر ظرفيت,تعداد ثبت نامي تاكنون,زمان امتحان,مكان برگزاري,مقطع ارائه درس,نوع ارائه,سطح ارائه,دانشجويان مجاز به اخذ كلاس,گروه آموزشي,دانشكده,واحد,استان,Column1
4628132653,ساختمان‌هاي داده,نظري,3,0,1635155017,,شنبه  از 13:15 تا 15:45 ,محمد علي اسدي,,45,,1405/10/14 از 08:00 تا 10:00 , مهندسي يك-120,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628132653,ساختمان‌هاي داده,نظري,3,0,1635155016,,يكشنبه  از 15:45 تا 18:30 ,محمد علي اسدي,,45,,1405/10/14 از 08:00 تا 10:00 , مهندسي يك-304,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628132653,ساختمان‌هاي داده,نظري,3,0,1635155015,,يكشنبه  از 13:15 تا 15:45 ,صديقه طاهري,,45,,1405/10/14 از 08:00 تا 10:00 , مهندسي يك-210,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628132653,ساختمان‌هاي داده,نظري,3,0,1635155014,,يكشنبه  از 15:45 تا 18:30 ,صديقه طاهري,,45,,1405/10/14 از 08:00 تا 10:00 , مهندسي يك-210,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628132653,ساختمان‌هاي داده,نظري,3,0,1635155013,,شنبه  از 15:45 تا 18:30 ,محمد علي اسدي,,45,,1405/10/14 از 08:00 تا 10:00 , مهندسي يك-120,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628132653,ساختمان‌هاي داده,نظري,3,0,1635155012,,دوشنبه  از 13:15 تا 15:45 ,صديقه طاهري,,45,,1405/10/14 از 08:00 تا 10:00 , مهندسي يك-120,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628132653,ساختمان‌هاي داده,نظري,3,0,1635155011,,يكشنبه  از 13:15 تا 15:45 ,محمد علي اسدي,,45,,1405/10/14 از 08:00 تا 10:00 , مهندسي يك-304,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628132653,ساختمان‌هاي داده,نظري,3,0,1635155010,,دوشنبه  از 15:45 تا 18:30 ,صديقه طاهري,,45,,1405/10/14 از 08:00 تا 10:00 , مهندسي يك-120,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628130407,زبان‌ تخصصي‌,نظري,2,0,1635155009,,يكشنبه  از 13:15 تا 15:00 ,امين ساعدي,,35,,1405/10/19 از 08:00 تا 10:00 , مهندسي يك-320,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628130407,زبان‌ تخصصي‌,نظري,2,0,1635155008,,يكشنبه  از 15:00 تا 16:45 ,امين ساعدي,,35,,1405/10/19 از 08:00 تا 10:00 , مهندسي يك-320,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628130407,زبان‌ تخصصي‌,نظري,2,0,1635155007,,يكشنبه  از 16:45 تا 18:30 ,امين ساعدي,,35,,1405/10/19 از 08:00 تا 10:00 , مهندسي يك-320,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628130407,زبان‌ تخصصي‌,نظري,2,0,1635155006,,شنبه  از 13:15 تا 15:00 ,امين ساعدي,,35,,1405/10/19 از 08:00 تا 10:00 , مهندسي يك-118,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628130407,زبان‌ تخصصي‌,نظري,2,0,1635155005,,شنبه  از 15:00 تا 16:45 ,امين ساعدي,,35,,1405/10/19 از 08:00 تا 10:00 , مهندسي يك-118,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628130407,زبان‌ تخصصي‌,نظري,2,0,1635155004,,شنبه  از 16:45 تا 18:30 ,امين ساعدي,,35,,1405/10/19 از 08:00 تا 10:00 , مهندسي يك-304,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628130407,زبان‌ تخصصي‌,نظري,2,0,1635155003,,دوشنبه  از 13:15 تا 15:00 ,امين ساعدي,,35,,1405/10/19 از 08:00 تا 10:00 , مهندسي يك-320,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628130407,زبان‌ تخصصي‌,نظري,2,0,1635155002,,دوشنبه  از 15:00 تا 16:45 ,امين ساعدي,,35,,1405/10/19 از 08:00 تا 10:00 , مهندسي يك-320,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628130407,زبان‌ تخصصي‌,نظري,2,0,1635155001,,دوشنبه  از 16:45 تا 18:30 ,امين ساعدي,,35,,1405/10/19 از 08:00 تا 10:00 , مهندسي يك-320,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628130407,زبان‌ تخصصي‌,نظري,2,0,1635155000,,شنبه  از 13:15 تا 15:00 ,ايمان سيمائي,,45,,1405/10/19 از 08:00 تا 10:00 , مهندسي يك-220,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628130407,زبان‌ تخصصي‌,نظري,2,0,1635154999,,شنبه  از 11:00 تا 13:15 ,ايمان سيمائي,,40,,1405/10/19 از 08:00 تا 10:00 , مهندسي يك-220,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628130407,زبان‌ تخصصي‌,نظري,2,0,1635154998,,شنبه  از 09:15 تا 11:00 ,ايمان سيمائي,,40,,1405/10/19 از 08:00 تا 10:00 , مهندسي يك-220,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628130341,ريزپردازنده و زبان اسمبلي,نظري,3,0,1635154997,,,امين طوسي,,0,,1405/10/24 از 13:00 تا 15:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628130341,ريزپردازنده و زبان اسمبلي,نظري,3,0,1635154996,,,امين طوسي,,0,,1405/10/24 از 13:00 تا 15:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628130341,ريزپردازنده و زبان اسمبلي,نظري,3,0,1635154995,,,امين طوسي,,0,,1405/10/24 از 13:00 تا 15:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628130341,ريزپردازنده و زبان اسمبلي,نظري,3,0,1635154994,,,امين طوسي,,0,,1405/10/24 از 13:00 تا 15:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628130341,ريزپردازنده و زبان اسمبلي,نظري,3,0,1635154993,,,امين طوسي,,0,,1405/10/24 از 13:00 تا 15:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628130341,ريزپردازنده و زبان اسمبلي,نظري,3,0,1635154992,,,امين طوسي,,0,,1405/10/24 از 13:00 تا 15:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628130341,ريزپردازنده و زبان اسمبلي,نظري,3,0,1635154991,,,امين طوسي,,0,,1405/10/24 از 13:00 تا 15:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628130341,ريزپردازنده و زبان اسمبلي,نظري,3,0,1635154990,,,امين طوسي,,0,,1405/10/24 از 13:00 تا 15:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628130341,ريزپردازنده و زبان اسمبلي,نظري,3,0,1635154989,,,امين طوسي,,0,,1405/10/24 از 13:00 تا 15:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628130341,ريزپردازنده و زبان اسمبلي,نظري,3,0,1635154988,,,امين طوسي,,0,,1405/10/24 از 13:00 تا 15:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628129896,رياضيات مهندسي,نظري,3,0,1635154987,,,امين طوسي,,0,,1405/10/22 از 13:00 تا 15:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628129896,رياضيات مهندسي,نظري,3,0,1635154986,,,امين طوسي,,0,,1405/10/22 از 13:00 تا 15:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628129896,رياضيات مهندسي,نظري,3,0,1635154985,,,امين طوسي,,0,,1405/10/22 از 13:00 تا 15:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628129896,رياضيات مهندسي,نظري,3,0,1635154984,,,امين طوسي,,0,,1405/10/22 از 13:00 تا 15:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628129896,رياضيات مهندسي,نظري,3,0,1635154983,استاد سوده مهبودي,سه شنبه  از 10:15 تا 13:15 ,سوده مهبودي,,0,,1405/10/22 از 13:00 تا 15:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628129896,رياضيات مهندسي,نظري,3,0,1635154982,استاد سوده مهبودي,سه شنبه  از 07:30 تا 10:15 ,سوده مهبودي,,0,,1405/10/22 از 13:00 تا 15:00 ,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628129685,رياضي‌ عمومي‌ 2,نظري,3,0,1635154981,,يكشنبه  از 10:15 تا 13:15 ,اكبر كلائي,,50,,1405/10/23 از 10:00 تا 12:00 , مهندسي يك-116,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي رياضيات و علوم كامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628129685,رياضي‌ عمومي‌ 2,نظري,3,0,1635154980,,يكشنبه  از 07:30 تا 10:15 ,اكبر كلائي,,50,,1405/10/23 از 10:00 تا 12:00 , مهندسي يك-116,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي رياضيات و علوم كامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628129685,رياضي‌ عمومي‌ 2,نظري,3,0,1635154979,,شنبه  از 13:15 تا 15:45 ,اكبر كلائي,,50,,1405/10/23 از 10:00 تا 12:00 , مهندسي يك-306,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي رياضيات و علوم كامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
