کد درس,نام درس,نوع درس,تعداد واحد نظري,تعداد واحد عملي,کد ارائه کلاس درس,نام كلاس درس,زمانبندي تشکيل کلاس,استاد,ساير اساتيد,حداكثر ظرفيت,تعداد ثبت نامي تاکنون,زمان امتحان,مکان برگزاري,مقطع ارائه درس,نوع ارائه,سطح ارائه,دانشجويان مجاز به اخذ کلاس,گروه آموزشی,دانشکده,واحد,استان
1164104668​,اصول‌ حسابداری‌ ( 1 ),نظري,3,0,100-30,,,سيدوحيد حسيني,,50,,1405/11/26 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164126845​,روان‌شناسی عمومی,نظري,2,0,100-29,,,سيدوحيد حسيني,,50,,1405/11/15 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164107884​,آمار و احتمالات مقدماتی,نظري_عملي,1,2,100-28,,,سيدوحيد حسيني,,50,,1405/11/17 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164123292​,حقوق اداری و استخدامی,نظري,2,0,100-27,,,سيدوحيد حسيني,,50,,1405/11/11 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164104669​,اصول‌ حسابداری‌ ( 2 ),نظري,3,0,100-26,,,سيدوحيد حسيني,,50,,1405/11/03 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164153411​,نظام‌های حقوق و دستمزد,نظري_عملي,1,1,100-26,,,سيدوحيد حسيني,,50,,1405/11/10 از 08:00 تا 10:00,,کارشناس حرفه ای,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90321​,ریاضی عمومی,نظري,2,0,100-25,,,,,50,,1405/11/17 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي عمران(7116322),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1008156275​,کارآفرینی,نظري_عملي,2,1,100-23,,,سيدوحيد حسيني,,50,,1405/10/23 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55229​,مبانی برنامه نویسی و کامپیوتر,نظري,2,0,100-22,,,,,50,,1405/10/14 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي عمران(7116322),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164129692​,ریاضی‌ کاربردی‌,نظري,2,0,100-21,,,,,50,,1405/11/24 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي عمران(7116322),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1396126215​,ربات های متحرک خودگردان,نظري,3,0,163330675​,,چهارشنبه از 07:30 تا 10:15,محمد علی اسدی,,0,,1405/10/06 از 08:00 تا 10:00,مهندسی یک-117,كارشناسي ارشد ناپيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99092​,زبان انگلیسی عمومی-ترکیبی(3),نظري,1,0,4051416​,,پنج شنبه از 11:15 تا 12:15,رها خویدی,,100,,1405/10/27 از 08:00 تا 10:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99092​,زبان انگلیسی عمومی-ترکیبی(3),نظري,1,0,4051415​,,پنج شنبه از 10:00 تا 11:00,رها خویدی,,100,,1405/10/27 از 08:00 تا 09:00,,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99091​,زبان انگلیسی عمومی-ترکیبی(2),نظري,1,0,4051315​,,پنج شنبه از 09:00 تا 10:00,رها خویدی,,100,,1405/10/28 از 08:00 تا 10:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99091​,زبان انگلیسی عمومی-ترکیبی(2),نظري,1,0,4051314​,,چهارشنبه از 11:15 تا 12:15,رها خویدی,,100,,1405/10/28 از 08:00 تا 10:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99090​,زبان انگلیسی عمومی-ترکیبی(1),نظري,1,0,4051215​,,چهارشنبه از 10:00 تا 11:00,رها خویدی,,100,,1405/10/30 از 08:00 تا 10:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99090​,زبان انگلیسی عمومی-ترکیبی(1),نظري,1,0,4051214​,,چهارشنبه از 09:00 تا 10:00,رها خویدی,,100,,1405/10/30 از 08:00 تا 10:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000004962​,بایگان,نظري,2,0,100-20,,,پیمان میرزاوند,,50,,1405/11/26 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164158078​,کاربرد رایانه در امور اداری ( 2 ),نظري_عملي,1,1,100-19,,,پیمان میرزاوند,,50,,1405/10/24 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164161482​,کلیات علم اقتصاد,نظري,3,0,100-18,,,پیمان میرزاوند,,50,,1405/10/28 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164175172​,مکاتبات اداری و اداره امور دفتری,نظري_عملي,1,1,100-17,,,پیمان میرزاوند,,50,,1405/10/19 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164132937​,سازمان و وظایف انبارها,نظري,2,0,100-16,,,پیمان میرزاوند,,50,,1405/10/26 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164175110​,مبانی علم اداره,نظري,2,0,100-15,,,پیمان میرزاوند,,50,,1405/10/17 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164158941​,کارپردازی امور و اداره اموال,نظري_عملي,1,1,100-14,,,پیمان میرزاوند,,50,,1405/10/19 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164156372​,کارآموزی,كارآموزي,0,2,100-13,,,پیمان میرزاوند,,50,,1405/10/23 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164128043​,روش تحقیق و مأخذ شناسی,نظري_عملي,1,1,100-12,,,پیمان میرزاوند,,50,,1405/10/30 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164130407​,زبان‌تخصصی‌,نظري,2,0,100-11,,,پیمان میرزاوند,,50,,1405/10/16 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164175160​,بایگانی و اداره امور اسنادی,نظري_عملي,1,1,100-10,,,پیمان میرزاوند,,50,,1405/11/05 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164149278​,مدیریت منابع انسانی,نظري,2,0,100-9,,,پیمان میرزاوند,,50,,1405/10/30 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164104893​,اصول برنامه‌ریزی,نظري,2,0,100-8,,,پیمان میرزاوند,,50,,1405/10/23 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164105425​,اصول سازماندهی,نظري,2,0,100-6,,,پیمان میرزاوند,,50,,1405/10/16 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164161826​,کنترل و تنظیم بودجه,نظري,2,0,100-6,,,پیمان میرزاوند,,50,,1405/10/10 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164126597​,رفتار سازمانی,نظري,2,0,100-5,,,پیمان میرزاوند,,50,,1405/10/08 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164118973​,تشکیلات و روش‌های اداری,نظري_عملي,1,1,100-4,,,پیمان میرزاوند,,50,,1405/10/05 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164167665​,حقوق کار وتامین اجتماعی,نظري,2,0,100-3,,,پیمان میرزاوند,,50,,1405/10/02 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164123307​,حقوق اساسی,نظري,2,0,100-2,,,پیمان میرزاوند,,50,,1405/10/02 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1164121481​,جامعه‌شناسی عمومی,نظري,2,0,100-1,,,پیمان میرزاوند,,50,,1405/10/01 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي مديريت(7116311),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90029​,فارسی,نظري,3,0,4051196​,مختص رشته زبان,دوشنبه از 10:15 تا 11:45 دوشنبه از از ...,مریم زیبائی نژاد,,0,,1405/10/14 از 16:30 تا 18:00,علوم انسانی-214,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90029​,فارسی,نظري,3,0,4051195​,مختص رشته زبان,يكشنبه از 15:45 تا 18:30,مریم زیبائی نژاد,,0,,1405/10/14 از 16:30 تا 18:00,علوم انسانی-213,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99092​,زبان انگلیسی عمومی-ترکیبی(3),نظري,1,0,4051414​,,دوشنبه از 19:00 تا 20:00,زينب طالب زاده,,100,,1405/10/27 از 08:00 تا 10:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99092​,زبان انگلیسی عمومی-ترکیبی(3),نظري,1,0,4051413​,,دوشنبه از 18:00 تا 19:00,زينب طالب زاده,,100,,1405/10/27 از 08:00 تا 10:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99090​,زبان انگلیسی عمومی-ترکیبی(1),نظري,1,0,4051213​,,دوشنبه از 11:00 تا 12:00,تکتم پرهيزکار خديو,,100,,1405/10/30 از 08:00 تا 10:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99092​,زبان انگلیسی عمومی-ترکیبی(3),نظري,1,0,4051412​,,دوشنبه از 10:00 تا 11:00,تکتم پرهيزکار خديو,,100,,1405/10/27 از 08:00 تا 10:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
